Applicant_ID,Applicant_Name,Annual_Income,Credit_Score,City,State,Employment_Status,Monthly_Rent
TG-104885,Applicant 4885,70775.0,664,Jersey City,ny,Full Time,4294
TG-104886,Applicant 4886,61847.0,622,Hoboken,NJ,Full Time,2775
TG-104887,Applicant 4887,133286.0,736,Queens,NJ,Full Time,5181
TG-104888,Applicant 4888,91825.0,583,Brooklyn,NJ, full time ,2559
TG-104889,Applicant 4889,104079.0,677,Brooklyn,ny,Part Time,2753
TG-104890,Applicant 4890,60338.0,681,Queens,NY,Full Time,3735
TG-104891,Applicant 4891,48421.0,537,Hoboken,,Unemployed,2387
TG-104892,Applicant 4892,67917.0,735,Brooklyn,NJ,Self-Employed,5267
TG-104893,Applicant 4893,81279.0,568, Newark,NY,Unemployed,2583
TG-104894,Applicant 4894,53073.0,575,Jersey City,N.J.,Part Time,4440
TG-104895,Applicant 4895,84705.0,577,Hoboken,N.J.,Self-Employed,3595
TG-104896,Applicant 4896,34345.0,674,Queens,NY,Part Time,4483
TG-104897,Applicant 4897,51399.0,574,Hoboken,N.J.,Self-Employed,3108
TG-104898,Applicant 4898,105127.0,538, Newark,N.J.,Unemployed,3824
TG-104899,Applicant 4899,103114.0,670,Hoboken,NJ,Unemployed,3777
TG-104900,Applicant 4900,73244.0,627,New York,ny, full time ,4361
TG-104901,Applicant 4901,54467.0,566,Queens,ny,Part Time,2237
TG-104902,Applicant 4902,54178.0,726,Jersey City,ny,Unemployed,1218
TG-104903,Applicant 4903,73802.0,647,Queens,ny,Self-Employed,1820
TG-104904,Applicant 4904,104336.0,704,New York,NY,Full Time,4811
TG-104905,Applicant 4905,112847.0,577,Queens,NJ,Full Time,5131
TG-104906,Applicant 4906,70104.0,662,Queens,NY,Full Time,2713
TG-104907,Applicant 4907,50395.0,616,Jersey City,N.J., full time ,3584
TG-104908,Applicant 4908,93035.0,566,New York,NJ,Unemployed,3533
TG-104909,Applicant 4909,60294.0,710,Queens,,Part Time,3844
TG-104910,Applicant 4910,69452.0,659, Newark,ny,Part Time,4756
TG-104911,Applicant 4911,124758.0,622,Queens,N.J., full time ,2501
TG-104912,Applicant 4912,109813.0,750,Brooklyn,ny,Self-Employed,4606
TG-104913,Applicant 4913,89739.0,568,Queens,ny,Unemployed,4481
TG-104914,Applicant 4914,46842.0,631,Jersey City,ny,Unemployed,1837
TG-104915,Applicant 4915,91342.0,606,Brooklyn,,Self-Employed,2463
TG-104916,Applicant 4916,116880.0,801, Newark,N.J.,Self-Employed,2118
TG-104917,Applicant 4917,73731.0,771, Newark,ny,Unemployed,1880
TG-104918,Applicant 4918,125533.0,593, Newark,ny,Unemployed,4063
TG-104919,Applicant 4919,123782.0,566,New York,NJ,Full Time,1672
,Applicant 4920,134912.0,595, Newark,ny,Part Time,2992
TG-104921,Applicant 4921,94157.0,615,Hoboken,NJ,Full Time,3943
TG-104922,Applicant 4922,102622.0,550,Jersey City,N.J.,Full Time,4679
TG-104923,Applicant 4923,127426.0,541,New York,N.J.,Part Time,4670
TG-104924,Applicant 4924,98422.0,536,Brooklyn,N.J., full time ,2907
TG-104925,Applicant 4925,69963.0,731,Hoboken,NJ, full time ,4864
TG-104926,Applicant 4926,71544.0,667,New York,, full time ,5344
TG-104927,Applicant 4927,92157.0,754,Jersey City,, full time ,4211
TG-104928,Applicant 4928,46283.0,606,Brooklyn,ny,Self-Employed,4366
TG-104929,Applicant 4929,80702.0,557,Jersey City,N.J.,Full Time,3365
TG-104930,Applicant 4930,117896.0,572,Jersey City,NY,Self-Employed,2297
TG-104931,Applicant 4931,19262.0,547,Brooklyn,ny,Self-Employed,5332
TG-104932,Applicant 4932,131034.0,596, Newark,,Part Time,4601
TG-104933,Applicant 4933,118671.0,719,Queens,, full time ,2649
TG-104934,Applicant 4934,71207.0,692,Jersey City,N.J.,Unemployed,5482
TG-104935,Applicant 4935,101302.0,793, Newark,NJ, full time ,3706
TG-104936,Applicant 4936,85094.0,569,Brooklyn,ny,Full Time,4238
TG-104937,Applicant 4937,121900.0,696,Jersey City,NJ,Self-Employed,1977
TG-104938,Applicant 4938,114480.0,746,Queens,,Full Time,2532
TG-104939,Applicant 4939,42998.0,646,Brooklyn,N.J.,Self-Employed,2649
TG-104940,Applicant 4940,102618.0,540,New York,,Self-Employed,4663
TG-104941,Applicant 4941,78831.0,718,New York,N.J.,Self-Employed,4099
TG-104942,Applicant 4942,87485.0,708, Newark,NY,Unemployed,5366
TG-104943,Applicant 4943,63155.0,671,New York,NJ, full time ,3396
TG-104944,Applicant 4944,137444.0,679,Hoboken,ny,Self-Employed,2660
TG-104945,Applicant 4945,116202.0,615,Jersey City,N.J.,Part Time,5070
TG-104946,Applicant 4946,62807.0,594,Jersey City,NY,Self-Employed,2580
TG-104947,Applicant 4947,44962.0,601,Brooklyn,NY, full time ,4156
TG-104948,Applicant 4948,73430.0,647,Hoboken,NJ, full time ,2528
TG-104949,Applicant 4949,98035.0,652,Jersey City,N.J.,Unemployed,2339
TG-104950,Applicant 4950,92206.0,658,Brooklyn,ny,Self-Employed,4322
TG-104951,Applicant 4951,122594.0,765,Queens,ny,Part Time,2295
TG-104952,Applicant 4952,108698.0,999,Jersey City,ny,Unemployed,5194
TG-104953,Applicant 4953,114087.0,631, Newark,,Unemployed,2863
TG-104954,Applicant 4954,94806.0,722,Jersey City,,Self-Employed,4008
TG-104955,Applicant 4955,43321.0,689,Queens,N.J.,Self-Employed,4073
TG-104956,Applicant 4956,79129.0,606,Queens,ny,Unemployed,5438
TG-104957,Applicant 4957 ,116803.0,638,Jersey City,NY,Unemployed,2390
TG-104958,Applicant 4958,83454.0,617,Queens,ny,Unemployed,4341
TG-104959,Applicant 4959,100093.0,759,Brooklyn,N.J.,Full Time,4791
TG-104960,Applicant 4960,75438.0,657,Jersey City,ny,Unemployed,2386
TG-104961,Applicant 4961,54106.0,601,Jersey City,NJ, full time ,2798
TG-104962,Applicant 4962,81300.0,999,New York,ny,Part Time,4558
TG-104963,Applicant 4963,94271.0,655, Newark,NY,Part Time,4524
TG-104964,Applicant 4964,65329.0,801,Jersey City,N.J.,Self-Employed,1905
TG-104965,Applicant 4965,77929.0,522,New York,N.J.,Unemployed,5080
TG-104966,Applicant 4966,56816.0,578,Queens,NY,Part Time,4089
TG-104967,Applicant 4967,118577.0,635, Newark,N.J.,Part Time,2729
TG-104968,Applicant 4968,76166.0,650, Newark,ny, full time ,5163
TG-104969,Applicant 4969,128583.0,720,Queens,N.J., full time ,3048
TG-104970,Applicant 4970,130862.0,811,Brooklyn,ny,Full Time,4776
TG-104971,Applicant 4971,82569.0,617,New York,N.J.,Full Time,2746
TG-104972,Applicant 4972,54747.0,735,Jersey City,ny,Part Time,5001
TG-104973,Applicant 4973,22423.0,643,New York,ny,Self-Employed,3806
TG-104974,Applicant 4974,40839.0,592,Queens,NY,Part Time,5233
TG-104975,Applicant 4975,43785.0,649,Queens,NY,Self-Employed,1544
TG-104976,Applicant 4976,126354.0,546,Brooklyn,,Part Time,3626
TG-104977,Applicant 4977,88475.0,684, Newark,NY, full time ,5427
TG-104978,Applicant 4978,96688.0,587, Newark,ny,Unemployed,2434
TG-104979,Applicant 4979,18387.0,533,Queens,ny,Part Time,2818
TG-104980,Applicant 4980,49061.0,617,New York,N.J.,Full Time,5372
TG-104981,Applicant 4981,111612.0,798, Newark,N.J.,Self-Employed,2363
TG-104982,Applicant 4982,93603.0,766,Jersey City,,Self-Employed,4399
TG-104983,Applicant 4983,80584.0,631,Jersey City,ny,Part Time,1953
TG-104984,Applicant 4984,101945.0,726,New York,,Self-Employed,2790
TG-104985,Applicant 4985,134074.0,752,Brooklyn,ny,Full Time,5362
TG-104986,Applicant 4986,78369.0,580,Jersey City,NY, full time ,5446
TG-104987,Applicant 4987,87081.0,604,New York,N.J.,Unemployed,5299
TG-104988,Applicant 4988,90778.0,702,New York,,Unemployed,4289
TG-104989,Applicant 4989,156763.0,758,Queens,NJ,Self-Employed,3771
TG-104990,Applicant 4990,22019.0,769, Newark,ny,Part Time,4306
TG-104991,Applicant 4991,105497.0,590,Queens,NY,Self-Employed,3086
TG-104992,Applicant 4992,81556.0,747, Newark,NJ,Full Time,5103
TG-104993,Applicant 4993,102003.0,604,Brooklyn,NY,Part Time,4108
TG-104994,Applicant 4994,65279.0,790,Brooklyn,NY, full time ,5328
TG-104995,Applicant 4995,83531.0,809,Brooklyn,ny,Full Time,2551
TG-104996,Applicant 4996,106342.0,755,New York,NY, full time ,1635
TG-104997,Applicant 4997,178387.0,810,New York,,Part Time,4690
TG-104998,Applicant 4998,109241.0,558,Queens,NJ, full time ,5187
TG-104999,Applicant 4999,59558.0,725,Jersey City,NY,Full Time,4060
TG-105000,Applicant 5000,72287.0,702, Newark,NY,Full Time,5372
TG-105001,Applicant 5001,71398.0,706, Newark,N.J.,Self-Employed,2273
TG-105002,Applicant 5002,31131.0,652,Brooklyn,N.J.,Part Time,3689
TG-105003,Applicant 5003,75097.0,549, Newark,,Unemployed,1869
TG-105004,Applicant 5004,106985.0,774,Hoboken,N.J.,Unemployed,1662
TG-105005,Applicant 5005,46773.0,662,Brooklyn,NY, full time ,1576
TG-105006,Applicant 5006,116454.0,622, Newark,NY,Unemployed,3793
TG-105007,Applicant 5007,99633.0,593,Queens,NJ,Unemployed,1635
TG-105008,Applicant 5008,62973.0,574, Newark,N.J.,Full Time,2220
TG-105009,Applicant 5009,80754.0,755,New York,ny,Full Time,1923
TG-105010,Applicant 5010,132950.0,579,Queens,N.J.,Full Time,4139
TG-105011,Applicant 5011,107006.0,543,Queens,NY,Unemployed,3402
TG-105012,Applicant 5012,85264.0,541,Queens,NJ, full time ,4823
TG-105013,Applicant 5013,77870.0,551,Hoboken,N.J.,Part Time,3407
TG-105014,Applicant 5014,87298.0,522,Hoboken,NJ,Self-Employed,5415
TG-105015,Applicant 5015,69647.0,589, Newark,N.J., full time ,4585
TG-105016,Applicant 5016,,679,Brooklyn,,Full Time,3293
TG-105017,Applicant 5017,146265.0,607, Newark,NY, full time ,3716
TG-105018,Applicant 5018,89660.0,578, Newark,NY,Part Time,4653
TG-105019,Applicant 5019,,771, Newark,ny,Full Time,3869
TG-105020,Applicant 5020,83263.0,738,New York,NY,Part Time,5226
TG-105021,Applicant 5021,62946.0,720,Queens,ny,Self-Employed,2344
TG-105022,Applicant 5022,79422.0,596,Jersey City,NY, full time ,4208
TG-105023,Applicant 5023,37018.0,774,Brooklyn,N.J.,Self-Employed,2512
TG-105024,Applicant 5024,,766,Brooklyn,N.J.,Unemployed,3759
TG-105025,Applicant 5025,47965.0,789,Queens,, full time ,4829
TG-105026,Applicant 5026,54041.0,658,Brooklyn,N.J.,Unemployed,2227
TG-105027,Applicant 5027,71792.0,597,Queens,NJ,Part Time,5286
TG-105028,Applicant 5028,123642.0,599,Brooklyn,N.J.,Unemployed,3136
TG-105029,Applicant 5029,85435.0,529, Newark,ny,Part Time,2815
TG-105030,Applicant 5030,47916.0,643,New York,,Self-Employed,5496
TG-105031,Applicant 5031,122630.0,705,Brooklyn,NJ,Full Time,1398
TG-105032,Applicant 5032,106930.0,553,Brooklyn,NJ,Self-Employed,3320
TG-105033,Applicant 5033,101153.0,640,Jersey City,NY,Unemployed,2150
TG-105034,Applicant 5034,106472.0,599,New York,ny,Part Time,3935
TG-105035,Applicant 5035,156831.0,725, Newark,N.J.,Unemployed,3466
TG-105036,Applicant 5036,150553.0,572,New York,N.J.,Full Time,2959
TG-105037,Applicant 5037,64399.0,675,New York,NY, full time ,2656
TG-105038,Applicant 5038,133717.0,793,Brooklyn,N.J., full time ,1606
TG-105039,Applicant 5039,96495.0,654,Hoboken,NJ, full time ,1994
TG-105040,Applicant 5040,99973.0,617,Brooklyn,N.J.,Unemployed,4040
TG-105041,Applicant 5041,34232.0,760,Queens,N.J., full time ,2316
TG-105042,Applicant 5042,79888.0,564,Jersey City,NJ,Part Time,2303
TG-105043,Applicant 5043,60615.0,718,New York,ny,Full Time,5387
TG-105044,Applicant 5044,109842.0,810,Queens,ny,Self-Employed,3779
TG-105045,Applicant 5045,117132.0,999, Newark,NJ,Part Time,3330
TG-105046,Applicant 5046,22765.0,796,Queens,NJ,Full Time,3691
TG-105047,Applicant 5047,84339.0,760,Hoboken,,Self-Employed,3377
TG-105048,Applicant 5048,118656.0,675,New York,, full time ,5142
TG-105049,Applicant 5049,79400.0,563,Brooklyn,N.J.,Self-Employed,5479
TG-105050,Applicant 5050,106872.0,599,New York,N.J.,Unemployed,3912
TG-105051,Applicant 5051,95535.0,657,Jersey City,,Unemployed,1564
TG-105052,Applicant 5052,95250.0,670,New York,N.J., full time ,1395
TG-105053,Applicant 5053,76861.0,761,Queens,ny, full time ,5430
TG-105054,Applicant 5054,48503.0,662,Queens,ny,Part Time,4854
TG-105055,Applicant 5055,51354.0,818,Brooklyn,NY,Part Time,3931
TG-105056,Applicant 5056,,569,Brooklyn,,Unemployed,3370
TG-105057,Applicant 5057,85584.0,781,Brooklyn,ny,Full Time,3185
TG-105058,Applicant 5058,80845.0,680, Newark,NY,Part Time,3741
TG-105059,Applicant 5059,72283.0,581,Jersey City,NJ,Full Time,5190
TG-105060,Applicant 5060,75844.0,574, Newark,ny,Unemployed,3310
TG-105061,Applicant 5061,116407.0,550, Newark,NY,Part Time,5165
TG-105062,Applicant 5062,74943.0,809, Newark,N.J.,Full Time,4680
TG-105063,Applicant 5063,44768.0,688,New York,NY,Full Time,3767
TG-105064,Applicant 5064,107310.0,785,Hoboken,ny,Part Time,5092
TG-105065,Applicant 5065,78854.0,704,New York,N.J., full time ,3111
TG-105066,Applicant 5066,85942.0,522,Brooklyn,N.J.,Self-Employed,1910
TG-105067,Applicant 5067,,680,Jersey City,NY, full time ,5290
TG-105068,Applicant 5068,84383.0,779, Newark,NY,Self-Employed,2790
TG-105069,Applicant 5069,93676.0,567,New York,ny,Full Time,2540
TG-105070,Applicant 5070,,773,Queens,N.J.,Part Time,2021
TG-105071,Applicant 5071,78410.0,593, Newark,,Unemployed,3444
TG-105072,Applicant 5072,103286.0,685,New York,NY,Part Time,2816
TG-105073,Applicant 5073,38339.0,779,Queens,, full time ,4380
TG-105074,Applicant 5074,91025.0,523,New York,,Self-Employed,5066
TG-105075,Applicant 5075,88024.0,638,New York,N.J.,Part Time,5410
TG-105076,Applicant 5076,86239.0,792, Newark,ny,Self-Employed,1952
,Applicant 5077,116115.0,745,New York,, full time ,3131
TG-105078,Applicant 5078,95033.0,589,Brooklyn,ny, full time ,3753
TG-105079,Applicant 5079,129342.0,701,Queens,NY,Part Time,1530
,Applicant 5080,55192.0,783,Jersey City,N.J.,Unemployed,4243
TG-105081,Applicant 5081,89078.0,700,Hoboken,NJ,Unemployed,5249
TG-105082,Applicant 5082,87534.0,524, Newark,N.J.,Self-Employed,1866
TG-105083,Applicant 5083,52922.0,716,Queens,NJ,Part Time,4586
,Applicant 5084,113689.0,566,Brooklyn,NY,Full Time,1890
TG-105085,Applicant 5085,154740.0,559,Queens,ny, full time ,2903
TG-105086,Applicant 5086,84490.0,641,Jersey City,NY,Self-Employed,4277
TG-105087,Applicant 5087,100151.0,654, Newark,N.J., full time ,3537
TG-105088,Applicant 5088,87536.0,659,Queens,NJ,Self-Employed,3452
TG-105089,Applicant 5089,63592.0,672,Brooklyn,NJ,Part Time,4151
TG-105090,Applicant 5090,30377.0,547, Newark,N.J.,Self-Employed,3579
TG-105091,Applicant 5091,63827.0,596,Brooklyn,N.J.,Self-Employed,2456
TG-105092,Applicant 5092,43241.0,694, Newark,NY,Full Time,1231
TG-105093,Applicant 5093,136123.0,568,Hoboken,,Self-Employed,1391
TG-105094,Applicant 5094,81547.0,793,Jersey City,NJ,Unemployed,3850
TG-105095,Applicant 5095,74622.0,546,Hoboken,N.J.,Self-Employed,3282
TG-105096,Applicant 5096,111675.0,740,New York,NY,Self-Employed,5169
TG-105097,Applicant 5097,51347.0,641,Brooklyn,,Part Time,3579
TG-105098,Applicant 5098,61994.0,588,Hoboken,ny,Self-Employed,5312
TG-105099,Applicant 5099,87042.0,590,Brooklyn,N.J.,Full Time,2053
TG-105100,Applicant 5100,115863.0,669, Newark,,Part Time,3256
TG-105101,Applicant 5101,100051.0,706,Brooklyn,ny, full time ,2501
TG-105102,Applicant 5102,92450.0,765,New York,ny,Unemployed,3027
TG-105103,Applicant 5103,87344.0,715,Brooklyn,NY,Unemployed,5462
TG-105104,Applicant 5104,97007.0,551, Newark,NJ, full time ,2816
TG-105105,Applicant 5105,91050.0,628, Newark,N.J.,Self-Employed,5322
TG-105106,Applicant 5106,54101.0,520,Hoboken,,Full Time,1317
TG-105107,Applicant 5107,86382.0,701,Jersey City,ny,Full Time,3986
TG-105108,Applicant 5108,,693,Queens,NJ,Full Time,3599
TG-105109,Applicant 5109 ,87432.0,688,Hoboken,ny,Full Time,2496
TG-105110,Applicant 5110,70581.0,767,New York,N.J.,Self-Employed,1516
TG-105111,Applicant 5111,161181.0,627,Queens,N.J., full time ,4800
TG-105112,Applicant 5112,83803.0,816,Brooklyn,NY, full time ,2919
TG-105113,Applicant 5113,42873.0,783,Hoboken,N.J.,Unemployed,2271
TG-105114,Applicant 5114,80975.0,549,Queens,N.J., full time ,2239
TG-105115,Applicant 5115,100581.0,744,Hoboken,N.J.,Full Time,2693
TG-105116,Applicant 5116,135201.0,608,Brooklyn,NJ,Self-Employed,4976
TG-105117,Applicant 5117,67316.0,753, Newark,,Part Time,2506
TG-105118,Applicant 5118,37527.0,687,Hoboken,,Part Time,3261
TG-105119,Applicant 5119,109505.0,750,New York,N.J.,Full Time,2571
TG-105120,Applicant 5120,43582.0,645,Queens,,Unemployed,1566
TG-105121,Applicant 5121,71915.0,580,Queens,N.J.,Part Time,2851
TG-105122,Applicant 5122,,639,Queens,,Full Time,4644
TG-105123,Applicant 5123,82911.0,709,Hoboken,,Self-Employed,5089
TG-105124,Applicant 5124,105675.0,640,Brooklyn,ny,Part Time,1935
TG-105125,Applicant 5125,64491.0,567,Hoboken,NJ,Full Time,4812
,Applicant 5126,76788.0,721,Hoboken,ny,Part Time,5248
TG-105127,Applicant 5127,84572.0,578, Newark,ny,Self-Employed,4676
TG-105128,Applicant 5128,89488.0,704,Queens,, full time ,4331
TG-105129,Applicant 5129,87935.0,742,Brooklyn,NY, full time ,2066
TG-105130,Applicant 5130,98080.0,530,Jersey City,NY,Self-Employed,1859
TG-105131,Applicant 5131,110315.0,800,Brooklyn,NJ,Self-Employed,4323
,Applicant 5132,96779.0,708,Hoboken,N.J., full time ,3059
TG-105133,Applicant 5133,98608.0,756,New York,,Self-Employed,3565
TG-105134,Applicant 5134,37533.0,553,Brooklyn,NJ,Self-Employed,4932
TG-105135,Applicant 5135,86507.0,654,Queens,ny,Self-Employed,1688
TG-105136,Applicant 5136,99385.0,581,New York,, full time ,3179
TG-105137,Applicant 5137,106868.0,746,Jersey City,ny, full time ,3931
TG-105138,Applicant 5138,64229.0,612,Jersey City,NJ,Part Time,3371
TG-105139,Applicant 5139,65229.0,635,New York,NY, full time ,1905
TG-105140,Applicant 5140,67777.0,652,Jersey City,NJ,Part Time,5198
TG-105141,Applicant 5141,101092.0,812,New York,, full time ,2611
TG-105142,Applicant 5142,116016.0,712,Hoboken,,Unemployed,3893
TG-105143,Applicant 5143,72776.0,549,New York,N.J.,Part Time,1377
TG-105144,Applicant 5144,112239.0,817,Hoboken,NY,Self-Employed,2558
TG-105145,Applicant 5145,88704.0,580,Queens,,Unemployed,4801
TG-105146,Applicant 5146,81271.0,547,Queens,NY, full time ,5132
TG-105147,Applicant 5147,78658.0,596,Jersey City,, full time ,2895
TG-105148,Applicant 5148,107398.0,640, Newark,NY,Unemployed,4493
TG-105149,Applicant 5149,94767.0,522, Newark,NJ,Full Time,2837
TG-105150,Applicant 5150,153275.0,556,New York,NY,Self-Employed,4105
TG-105151,Applicant 5151,59433.0,666,Hoboken,ny,Part Time,3575
TG-105152,Applicant 5152,100543.0,611,Queens,NJ,Unemployed,4685
TG-105153,Applicant 5153,69124.0,792,Queens,,Part Time,4019
TG-105154,Applicant 5154,58921.0,606,Queens,, full time ,3536
TG-105155,Applicant 5155,84674.0,559,Jersey City,N.J.,Full Time,4620
TG-105156,Applicant 5156,89121.0,697,Queens,ny,Full Time,2289
TG-105157,Applicant 5157,172545.0,804, Newark,N.J.,Part Time,3361
TG-105158,Applicant 5158,79476.0,561,Brooklyn,NJ, full time ,5124
TG-105159,Applicant 5159,51095.0,804,Jersey City,N.J.,Full Time,3027
TG-105160,Applicant 5160,93190.0,585,New York,NJ,Self-Employed,2819
TG-105161,Applicant 5161,22761.0,643,Brooklyn,N.J., full time ,3523
TG-105162,Applicant 5162,82241.0,664,Jersey City,NY,Unemployed,4132
TG-105163,Applicant 5163,85481.0,639,Jersey City,NJ,Unemployed,1985
TG-105164,Applicant 5164,108838.0,628,Hoboken,NJ,Unemployed,5136
TG-105165,Applicant 5165,114209.0,611,Brooklyn,NY,Self-Employed,4161
TG-105166,Applicant 5166,69893.0,579,Brooklyn,NY, full time ,4258
TG-105167,Applicant 5167,80482.0,746, Newark,ny,Part Time,4862
TG-105168,Applicant 5168,62016.0,759,Brooklyn,NY,Part Time,4914
TG-105169,Applicant 5169,51158.0,731,Queens,N.J., full time ,4697
TG-105170,Applicant 5170,94297.0,617, Newark,NY,Self-Employed,1216
TG-105171,Applicant 5171,46792.0,533,Queens,NY, full time ,5342
TG-105172,Applicant 5172,72561.0,737, Newark,NJ,Part Time,2263
TG-105173,Applicant 5173,55145.0,689,New York,NJ, full time ,2115
TG-105174,Applicant 5174,101490.0,799, Newark,NY,Unemployed,5115
TG-105175,Applicant 5175,139043.0,729,New York,ny, full time ,2891
TG-105176,Applicant 5176,45952.0,775, Newark,NJ,Full Time,1483
TG-105177,Applicant 5177,29409.0,690,New York,N.J., full time ,4205
TG-105178,Applicant 5178,,592,Queens,N.J.,Part Time,4601
TG-105179,Applicant 5179,85471.0,666, Newark,NY,Part Time,2949
TG-105180,Applicant 5180,91560.0,625,Hoboken,NY,Part Time,2577
TG-105181,Applicant 5181,71610.0,613, Newark,ny,Unemployed,3032
TG-105182,Applicant 5182,78981.0,582,New York,NY,Part Time,4325
TG-105183,Applicant 5183,96025.0,673,Jersey City,,Full Time,5053
TG-105184,Applicant 5184,116213.0,774,Queens,, full time ,4576
TG-105185,Applicant 5185,26349.0,554,Hoboken,NY,Self-Employed,3566
TG-105186,Applicant 5186,73932.0,815,Jersey City,,Part Time,2268
TG-105187,Applicant 5187,91414.0,772,Jersey City,N.J., full time ,3609
TG-105188,Applicant 5188,57461.0,676,Queens,NY,Unemployed,5302
TG-105189,Applicant 5189,136935.0,653, Newark,N.J., full time ,5255
TG-105190,Applicant 5190,65938.0,648,Brooklyn,N.J.,Part Time,4460
TG-105191,Applicant 5191,83761.0,799,Hoboken,,Part Time,3702
TG-105192,Applicant 5192,101681.0,771, Newark,ny,Part Time,1568
TG-105193,Applicant 5193,67261.0,654,Queens,N.J.,Full Time,3633
TG-105194,Applicant 5194,29603.0,530,Brooklyn,, full time ,1595
TG-105195,Applicant 5195,72140.0,999,Queens,ny,Self-Employed,1739
TG-105196,Applicant 5196,115883.0,667,Queens,,Full Time,3867
TG-105197,Applicant 5197,74893.0,599,Jersey City,,Self-Employed,2370
TG-105198,Applicant 5198,59607.0,710, Newark,NY,Part Time,2507
TG-105199,Applicant 5199,112770.0,549,Queens,NJ,Self-Employed,4875
TG-105200,Applicant 5200,75077.0,748, Newark,ny,Self-Employed,2730
TG-105201,Applicant 5201,69695.0,603,Brooklyn,,Full Time,2697
